Date,Open,High,Low,Close,Adj Close,Volume
2020-08-10 00:00:00+05:30,355.9697987483098,358.1090940512913,348.75587550323576,349.2533874511719,349.2533874511719,535850
2020-08-11 00:00:00+05:30,351.9400038302,355.2733099649361,344.949935880343,346.7409973144531,346.7409973144531,426508
2020-08-12 00:00:00+05:30,349.0792934115716,363.5817494298399,345.5220706032054,360.2484130859375,360.2484130859375,895802
2020-08-13 00:00:00+05:30,363.1340262844037,364.62656230634417,353.73103719988956,356.5419921875,356.5419921875,450518
2020-08-14 00:00:00+05:30,360.696162881349,360.696162881349,345.4723093942999,352.188720703125,352.188720703125,383570
2020-08-17 00:00:00+05:30,354.87526482429814,355.7707802534891,349.50214188343335,351.8404541015625,351.8404541015625,277408
2020-08-18 00:00:00+05:30,355.2235766092936,361.09421227843137,351.7409925248888,358.2086486816406,358.2086486816406,620562
2020-08-19 00:00:00+05:30,363.18372704506993,370.6464063679138,358.8802364892753,363.9548645019531,363.9548645019531,1954798
2020-08-20 00:00:00+05:30,363.18373834812087,367.1389645854672,356.2185707633624,361.1439514160156,361.1439514160156,462276
2020-08-21 00:00:00+05:30,363.6812558881543,366.16881577795016,358.2086241306034,359.9001770019531,359.9001770019531,355678
2020-08-24 00:00:00+05:30,361.19368806301196,370.1489034695329,360.1986641289541,364.7011413574219,364.7011413574219,884976
2020-08-25 00:00:00+05:30,367.6613419814066,371.6414376997439,361.19368643910855,367.2882080078125,367.2882080078125,1626992
2020-08-26 00:00:00+05:30,368.15885327847883,368.6563652423687,361.7409367980118,364.67626953125,364.67626953125,1163882
2020-08-27 00:00:00+05:30,366.21854769227036,369.94988745424456,362.2384519461646,363.4076232910156,363.4076232910156,589058
2020-08-28 00:00:00+05:30,365.6712829387479,379.1041055773141,364.1787470900183,366.5170593261719,366.5170593261719,2933854
2020-08-31 00:00:00+05:30,370.64640227906006,373.92996899860015,323.9549179771737,332.3379821777344,332.3379821777344,4176302
2020-09-01 00:00:00+05:30,334.3280428071505,353.1588586671876,334.3280428071505,348.7558898925781,348.7558898925781,1425614
2020-09-02 00:00:00+05:30,353.2334943731493,354.17877925085855,344.42752653887175,350.0245361328125,350.0245361328125,677098
2020-09-03 00:00:00+05:30,351.9150852919454,351.9150852919454,341.4922336513479,342.6365051269531,342.6365051269531,528330
2020-09-04 00:00:00+05:30,340.29816391841825,340.29816391841825,325.39767537545487,328.0096130371094,328.0096130371094,1765918
2020-09-07 00:00:00+05:30,330.2981767432684,330.2981767432684,314.42753430530524,323.6812438964844,323.6812438964844,1019238
2020-09-08 00:00:00+05:30,323.3827768645672,343.2832554408482,316.442478887945,320.397705078125,320.397705078125,1917682
2020-09-09 00:00:00+05:30,318.3578909146454,322.3877253350463,313.9797617101137,319.1290283203125,319.1290283203125,720132
2020-09-10 00:00:00+05:30,323.3578820162266,331.2185643651165,319.6514120985165,327.2882080078125,327.2882080078125,469356
2020-09-11 00:00:00+05:30,328.3578827969088,339.0295200609522,323.8802753042237,334.9001770019531,334.9001770019531,515118
