Date,Open,High,Low,Close,Adj Close,Volume
2020-08-10 00:00:00+05:30,1524.0666287371585,1555.3745595348976,1515.2300364275752,1548.9609375,1548.9609375,85839
2020-08-11 00:00:00+05:30,1548.9607850485468,1570.6246192957324,1502.830288841151,1510.526611328125,1510.526611328125,176501
2020-08-12 00:00:00+05:30,1510.526770361797,1518.3180870850408,1475.4181744135797,1490.953369140625,1490.953369140625,159308
2020-08-13 00:00:00+05:30,1496.5118734375696,1526.8696393324658,1496.5118734375696,1515.2301025390625,1515.2301025390625,112215
2020-08-14 00:00:00+05:30,1506.0134792175863,1536.5137920976981,1473.7553820039443,1486.9151611328125,1486.9151611328125,39864
2020-08-17 00:00:00+05:30,1491.7611937421502,1508.8641883200858,1450.7140531499472,1468.197021484375,1468.197021484375,44095
2020-08-18 00:00:00+05:30,1468.054256425719,1514.5648430725441,1468.054256425719,1509.0538330078125,1509.0538330078125,69345
2020-08-19 00:00:00+05:30,1510.7644048999614,1526.4421487243949,1509.8142386075715,1520.4560546875,1520.4560546875,37075
2020-08-20 00:00:00+05:30,1510.76427992495,1534.5184352696817,1487.010124580218,1501.8802490234375,1501.8802490234375,52330
2020-08-21 00:00:00+05:30,1502.307766258441,1532.332995193593,1495.1340809899045,1524.5892333984375,1524.5892333984375,93948
2020-08-24 00:00:00+05:30,1531.668054697514,1550.5763870068938,1496.4169086460015,1500.835205078125,1500.835205078125,164561
2020-08-25 00:00:00+05:30,1517.3206129985044,1517.3206129985044,1442.9700987822512,1468.0069580078125,1468.0069580078125,122075
2020-08-26 00:00:00+05:30,1481.3090841925784,1481.3090841925784,1445.3927559616454,1463.778564453125,1463.778564453125,89898
2020-08-27 00:00:00+05:30,1471.8073489968735,1486.5349241482302,1453.7541923597266,1461.403076171875,1461.403076171875,77022
2020-08-28 00:00:00+05:30,1467.5314757498356,1481.3088835830326,1449.0507923270297,1458.17236328125,1458.17236328125,81092
2020-08-31 00:00:00+05:30,1463.255885779345,1506.013362961209,1432.8505686722417,1487.152587890625,1487.152587890625,105158
2020-09-01 00:00:00+05:30,1506.0131700701572,1506.0131700701572,1436.651049303519,1458.02978515625,1458.02978515625,99410
2020-09-02 00:00:00+05:30,1471.9499717313154,1485.7748201593786,1439.6443213745697,1452.7091064453125,1452.7091064453125,133326
2020-09-03 00:00:00+05:30,1463.1610552684017,1531.668019805458,1459.930466768664,1499.0772705078125,1499.0772705078125,179443
2020-09-04 00:00:00+05:30,1468.0067499493912,1503.6379817442792,1462.0682113169098,1485.1097412109375,1485.1097412109375,54791
2020-09-07 00:00:00+05:30,1482.4490706190616,1497.699282587581,1439.5016102269215,1445.06005859375,1445.06005859375,229976
2020-09-08 00:00:00+05:30,1445.0601557473572,1453.754199155408,1422.3987164285265,1425.20166015625,1425.20166015625,113468
2020-09-09 00:00:00+05:30,1410.949301149935,1438.2191416264168,1391.138358391389,1416.7928466796875,1416.7928466796875,83095
2020-09-10 00:00:00+05:30,1417.6478655832639,1443.9199822681974,1413.562104830519,1422.873779296875,1422.873779296875,48443
2020-09-11 00:00:00+05:30,1430.950307562417,1463.2559585963627,1400.2124539672418,1448.2432861328125,1448.2432861328125,97579
2020-09-14 00:00:00+05:30,1451.8539583347545,1533.3782649554537,1451.8539583347545,1513.2822265625,1513.2822265625,218018
2020-09-15 00:00:00+05:30,1529.2449806971733,1558.7476883062163,1524.0666211784035,1538.22412109375,1538.22412109375,137386
2020-09-16 00:00:00+05:30,1550.0537501152899,1586.6827068979694,1544.020217386307,1564.1636962890625,1564.1636962890625,87116
2020-09-17 00:00:00+05:30,1559.222521940895,1613.2394398600807,1536.4185362452326,1584.924560546875,1584.924560546875,119311
2020-09-18 00:00:00+05:30,1586.7776057802832,1602.930431707388,1556.3722863880862,1589.6756591796875,1589.6756591796875,58677
2020-09-21 00:00:00+05:30,1582.9768996046828,1599.984897893891,1580.126400985947,1582.0267333984375,1582.0267333984375,758773
2020-09-22 00:00:00+05:30,1586.7774689503206,1586.7774689503206,1496.511684788476,1547.1080322265625,1547.1080322265625,136652
