Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-07-31 00:00:00+05:30,183.5,184.85000610351562,180.0800018310547,181.6699981689453,32726809,0.0,0.0,IOC
2024-08-01 00:00:00+05:30,182.0,182.49000549316406,177.8699951171875,179.72999572753906,26184112,0.0,0.0,IOC
2024-08-02 00:00:00+05:30,178.0,179.2899932861328,174.63999938964844,177.2899932861328,27097002,0.0,0.0,IOC
2024-08-05 00:00:00+05:30,172.0,174.8800048828125,166.99000549316406,170.58999633789062,37579908,0.0,0.0,IOC
2024-08-06 00:00:00+05:30,172.0,174.39999389648438,166.27999877929688,167.00999450683594,18084781,0.0,0.0,IOC
2024-08-07 00:00:00+05:30,171.24000549316406,172.5,169.07000732421875,172.22000122070312,15591095,0.0,0.0,IOC
2024-08-08 00:00:00+05:30,171.99000549316406,172.1199951171875,169.1999969482422,170.22999572753906,14932165,0.0,0.0,IOC
2024-08-09 00:00:00+05:30,172.10000610351562,173.0,168.8000030517578,169.08999633789062,14137851,0.0,0.0,IOC
2024-08-12 00:00:00+05:30,168.0,171.0,167.7899932861328,169.16000366210938,11563339,0.0,0.0,IOC
2024-08-13 00:00:00+05:30,168.30999755859375,168.69000244140625,163.00999450683594,164.1199951171875,16620160,0.0,0.0,IOC
2024-08-14 00:00:00+05:30,165.00999450683594,165.63999938964844,163.10000610351562,163.74000549316406,14369897,0.0,0.0,IOC
2024-08-16 00:00:00+05:30,165.25,167.4499969482422,164.85000610351562,167.1699981689453,10622879,0.0,0.0,IOC
2024-08-19 00:00:00+05:30,170.0,170.80999755859375,169.32000732421875,170.0800018310547,11457875,0.0,0.0,IOC
2024-08-20 00:00:00+05:30,171.99000549316406,173.39999389648438,171.02999877929688,172.22999572753906,15526789,0.0,0.0,IOC
2024-08-21 00:00:00+05:30,173.0,174.85000610351562,172.11000061035156,173.88999938964844,15640289,0.0,0.0,IOC
2024-08-22 00:00:00+05:30,174.8800048828125,175.49000549316406,173.39999389648438,173.7899932861328,11809546,0.0,0.0,IOC
2024-08-23 00:00:00+05:30,173.60000610351562,175.49000549316406,172.6699981689453,173.1300048828125,13815705,0.0,0.0,IOC
2024-08-26 00:00:00+05:30,174.0,174.3699951171875,172.39999389648438,173.4600067138672,8952470,0.0,0.0,IOC
2024-08-27 00:00:00+05:30,172.8000030517578,174.6300048828125,171.75,173.25,11132430,0.0,0.0,IOC
2024-08-28 00:00:00+05:30,173.25,176.5,173.22999572753906,173.75,14449023,0.0,0.0,IOC
2024-08-29 00:00:00+05:30,173.88999938964844,177.3000030517578,173.16000366210938,176.83999633789062,21375638,0.0,0.0,IOC
2024-08-30 00:00:00+05:30,178.0,178.77999877929688,176.1199951171875,176.97000122070312,22288432,0.0,0.0,IOC
2024-09-02 00:00:00+05:30,179.25,181.1999969482422,177.00999450683594,178.72999572753906,26940504,0.0,0.0,IOC
2024-09-03 00:00:00+05:30,178.60000610351562,178.91000366210938,175.60000610351562,176.1300048828125,11874065,0.0,0.0,IOC
2024-09-04 00:00:00+05:30,177.0,179.6999969482422,176.11000061035156,177.02999877929688,23923887,0.0,0.0,IOC
2024-09-05 00:00:00+05:30,178.64999389648438,184.0,177.91000366210938,181.33999633789062,46162315,0.0,0.0,IOC
2024-09-06 00:00:00+05:30,181.08999633789062,181.2899932861328,174.6999969482422,176.63999938964844,31875186,0.0,0.0,IOC
2024-09-09 00:00:00+05:30,175.5,177.2100067138672,173.64999389648438,175.33999633789062,15121584,0.0,0.0,IOC
2024-09-10 00:00:00+05:30,176.11000061035156,176.74000549316406,174.5500030517578,175.5500030517578,14875095,0.0,0.0,IOC
2024-09-11 00:00:00+05:30,176.99000549316406,177.88999938964844,169.08999633789062,169.74000549316406,29731172,0.0,0.0,IOC
2024-09-12 00:00:00+05:30,171.49000549316406,173.6999969482422,170.07000732421875,173.25999450683594,18368650,0.0,0.0,IOC
2024-09-13 00:00:00+05:30,173.25,176.0,172.4499969482422,173.19000244140625,15061240,0.0,0.0,IOC
2024-09-16 00:00:00+05:30,173.8000030517578,174.11000061035156,171.58999633789062,171.82000732421875,8492383,0.0,0.0,IOC
2024-09-17 00:00:00+05:30,171.32000732421875,171.9499969482422,170.0500030517578,170.50999450683594,6417946,0.0,0.0,IOC
2024-09-18 00:00:00+05:30,170.60000610351562,171.05999755859375,167.60000610351562,168.4499969482422,10726650,0.0,0.0,IOC
2024-09-19 00:00:00+05:30,168.88999938964844,169.94000244140625,162.19000244140625,165.0399932861328,19197503,0.0,0.0,IOC
