Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-07-31 00:00:00+05:30,122.45173833865944,122.45173833865944,119.27382743941291,120.45946502685547,47960947,0.0,0.0,PNB
2024-08-01 00:00:00+05:30,120.99397882832106,122.16018288735451,118.4477574881597,119.48762512207031,23162046,0.0,0.0,PNB
2024-08-02 00:00:00+05:30,117.59254148982798,118.22423844355002,116.19309068952619,116.87338256835938,29241484,0.0,0.0,PNB
2024-08-05 00:00:00+05:30,114.64787219894076,114.64787219894076,110.01219503899571,110.73136138916016,51711021,0.0,0.0,PNB
2024-08-06 00:00:00+05:30,112.73334886786513,114.48266241956371,110.29403036370344,110.60501861572266,27461434,0.0,0.0,PNB
2024-08-07 00:00:00+05:30,112.73334979908428,112.97630960468575,110.81882534461748,112.66532135009766,28249277,0.0,0.0,PNB
2024-08-08 00:00:00+05:30,112.97630964864169,113.02490457559882,110.5953065186388,110.8091049194336,27941633,0.0,0.0,PNB
2024-08-09 00:00:00+05:30,112.49038897800992,113.20954792002573,110.64389298919842,112.0239028930664,22149553,0.0,0.0,PNB
2024-08-12 00:00:00+05:30,111.71291445810168,112.62644569007297,110.60501834954044,111.37277221679688,15808638,0.0,0.0,PNB
2024-08-13 00:00:00+05:30,112.07249524693079,112.72362572562733,110.40093065152594,111.08122253417969,17938540,0.0,0.0,PNB
2024-08-14 00:00:00+05:30,111.32417840239182,111.85868549002589,109.35133868542515,110.37177276611328,20442740,0.0,0.0,PNB
2024-08-16 00:00:00+05:30,108.84599104815015,110.35234478293798,108.7488086104804,109.85670471191406,27059803,0.0,0.0,PNB
2024-08-19 00:00:00+05:30,111.12008867186326,112.60700885069458,110.64388954806593,111.96559143066406,16314063,0.0,0.0,PNB
2024-08-20 00:00:00+05:30,112.2474252337205,114.57984074745997,111.73235165490588,114.04532623291016,24197410,0.0,0.0,PNB
2024-08-21 00:00:00+05:30,114.08420368873483,114.43406639571973,112.02390190477325,113.13180541992188,31985161,0.0,0.0,PNB
2024-08-22 00:00:00+05:30,113.35532068976566,114.65758903880553,113.26785872306574,114.05504608154297,18399460,0.0,0.0,PNB
2024-08-23 00:00:00+05:30,114.36603965643707,114.57984547107124,112.84025237828251,112.99574279785156,10286090,0.0,0.0,PNB
2024-08-26 00:00:00+05:30,113.04433777070663,113.54969090269299,112.54869769244772,112.88884735107422,11190669,0.0,0.0,PNB
2024-08-27 00:00:00+05:30,112.97630752565826,113.36504469037591,112.44179299735337,112.69447326660156,9861808,0.0,0.0,PNB
2024-08-28 00:00:00+05:30,112.78194097098682,113.06376781130173,111.28530772856624,111.51854705810547,14645860,0.0,0.0,PNB
2024-08-29 00:00:00+05:30,111.51854742613428,112.62644351328264,111.27558762782026,112.27658081054688,14852490,0.0,0.0,PNB
2024-08-30 00:00:00+05:30,112.56813356610613,114.23969813560667,112.56813356610613,113.28729248046875,26208535,0.0,0.0,PNB
2024-09-02 00:00:00+05:30,113.64687896771802,114.18138608156418,112.36405151412464,113.23870086669922,14419150,0.0,0.0,PNB
2024-09-03 00:00:00+05:30,113.30672380094317,113.89954628011371,112.05305781271105,112.33488464355469,10681101,0.0,0.0,PNB
2024-09-04 00:00:00+05:30,110.8382635881992,111.30474225147499,109.56514919588953,109.759521484375,26202729,0.0,0.0,PNB
2024-09-05 00:00:00+05:30,110.46895917637688,110.6730445169538,108.9917668669201,110.2065658569336,18290375,0.0,0.0,PNB
2024-09-06 00:00:00+05:30,109.72064842782194,109.94416729425376,106.65935342962091,106.90231323242188,29092655,0.0,0.0,PNB
2024-09-09 00:00:00+05:30,106.31920575436779,107.08695958172237,104.18115515027361,106.542724609375,27017545,0.0,0.0,PNB
2024-09-10 00:00:00+05:30,107.08696228752585,107.51456648751359,106.2900544515167,106.50385284423828,12498926,0.0,0.0,PNB
2024-09-11 00:00:00+05:30,106.63019652396193,107.37850943372763,103.84101539483696,104.433837890625,22838612,0.0,0.0,PNB
2024-09-12 00:00:00+05:30,105.63891477735233,106.3872350901434,103.98679115473047,105.65835571289062,20816903,0.0,0.0,PNB
2024-09-13 00:00:00+05:30,106.41639447766697,109.4290945735778,105.75554351218277,107.9810562133789,28921320,0.0,0.0,PNB
2024-09-16 00:00:00+05:30,108.16570544572572,109.04035479020786,107.15499179246639,107.68949890136719,12834170,0.0,0.0,PNB
2024-09-17 00:00:00+05:30,107.68949707111959,107.776966452808,104.78370000147521,104.98778533935547,18548760,0.0,0.0,PNB
2024-09-18 00:00:00+05:30,105.25019057526028,106.88288076273648,104.74483002831452,105.68751525878906,24775806,0.0,0.0,PNB
2024-09-19 00:00:00+05:30,106.75653196065763,107.04808667916609,102.62621546420648,104.22975158691406,21178477,0.0,0.0,PNB
2024-09-20 00:00:00+05:30,104.95863617029602,106.08597322888443,103.31622550942129,105.35709381103516,23196144,0.0,0.0,PNB
2024-09-23 00:00:00+05:30,105.53201308063815,108.74880581087119,105.45427158123053,108.36978912353516,35372759,0.0,0.0,PNB
2024-09-24 00:00:00+05:30,107.87414725615619,108.10738657955653,104.56989261404973,104.79341888427734,79101837,0.0,0.0,PNB
2024-09-25 00:00:00+05:30,104.45328255110341,104.45328255110341,100.70198257150146,102.09171295166016,71227249,0.0,0.0,PNB
2024-09-26 00:00:00+05:30,102.23748315261652,104.462995859959,101.6155066439189,104.26863098144531,34719895,0.0,0.0,PNB
2024-09-27 00:00:00+05:30,104.7642695841646,106.51357570977008,104.26862951203125,106.14427947998047,40191522,0.0,0.0,PNB
