Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-07-31 00:00:00+05:30,76.04111264055376,76.04111264055376,75.22378811032614,75.7420883178711,32430765,0.0,0.0,IDFCFIRSTB
2024-08-01 00:00:00+05:30,75.8019010953196,76.21055957624263,74.82509485528823,75.14405059814453,23506982,0.0,0.0,IDFCFIRSTB
2024-08-02 00:00:00+05:30,74.7553172702968,74.7553172702968,73.8682214470496,74.06756591796875,22069106,0.0,0.0,IDFCFIRSTB
2024-08-05 00:00:00+05:30,72.75187642447003,73.16054249697812,71.36641174731612,71.77507781982422,53497863,0.0,0.0,IDFCFIRSTB
2024-08-06 00:00:00+05:30,72.35318061512638,73.19044417523874,71.32654207715298,71.52589416503906,25569309,0.0,0.0,IDFCFIRSTB
2024-08-07 00:00:00+05:30,72.76184097198467,72.76184097198467,71.73520251471703,72.29337310791016,25523344,0.0,0.0,IDFCFIRSTB
2024-08-08 00:00:00+05:30,72.31331359216456,72.71200253571693,71.6754021570758,71.79500579833984,15757882,0.0,0.0,IDFCFIRSTB
2024-08-09 00:00:00+05:30,72.31331298432882,73.45955509416326,72.25350355969537,72.62229919433594,17044000,0.0,0.0,IDFCFIRSTB
2024-08-12 00:00:00+05:30,72.27344605640037,72.54256186447066,71.42622061084053,71.55579376220703,45157967,0.0,0.0,IDFCFIRSTB
2024-08-13 00:00:00+05:30,71.76511086673959,72.20367786658898,70.8680454600044,71.13716888427734,19218547,0.0,0.0,IDFCFIRSTB
2024-08-14 00:00:00+05:30,71.1471288120543,71.25677055897539,70.2002311117408,70.36967468261719,28682414,0.0,0.0,IDFCFIRSTB
2024-08-16 00:00:00+05:30,71.26673661338636,71.86477763749296,70.66869558927976,71.72523498535156,26680020,0.0,0.0,IDFCFIRSTB
2024-08-19 00:00:00+05:30,71.76510831440817,72.14386587066815,71.36641174731612,71.77507781982422,27826873,0.0,0.0,IDFCFIRSTB
2024-08-20 00:00:00+05:30,71.8249100791923,73.45955915887967,71.8249100791923,73.11070251464844,26347248,0.0,0.0,IDFCFIRSTB
2024-08-21 00:00:00+05:30,73.10073095393577,73.71871099527343,72.7618438246406,73.38978576660156,25814553,0.0,0.0,IDFCFIRSTB
2024-08-22 00:00:00+05:30,74.03766497823831,75.49290090797892,73.64893793694822,75.11414337158203,37149425,0.0,0.0,IDFCFIRSTB
2024-08-23 00:00:00+05:30,75.53277164691042,75.54274115184639,73.89812264460362,74.17720794677734,22318922,0.0,0.0,IDFCFIRSTB
2024-08-26 00:00:00+05:30,74.62574781269358,74.80516088718915,73.66888061688539,73.86822509765625,22380103,0.0,0.0,IDFCFIRSTB
2024-08-27 00:00:00+05:30,74.4363650501995,74.5858772126631,73.55923869065325,74.3366928100586,17028051,0.0,0.0,IDFCFIRSTB
2024-08-28 00:00:00+05:30,74.35662014307958,74.75531668630737,73.31005027217371,73.84828186035156,19032559,0.0,0.0,IDFCFIRSTB
2024-08-29 00:00:00+05:30,73.74861158387421,73.9678950686972,72.70204168517938,72.99109649658203,18467829,0.0,0.0,IDFCFIRSTB
