Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-07-31 00:00:00+05:30,1041.5869567422662,1041.5869567422662,1020.7395307206097,1023.1487426757812,1158486,0.0,0.0,CONCOR
2024-08-01 00:00:00+05:30,1023.4439345474785,1027.5740470166124,1012.7251607084281,1020.7888793945312,1198855,0.0,0.0,CONCOR
2024-08-02 00:00:00+05:30,1012.0367923668415,1022.5097227374868,1003.5797615455049,1012.970947265625,1186188,0.0,0.0,CONCOR
2024-08-05 00:00:00+05:30,993.3527916724455,998.2204328112718,958.7872578060112,961.9832153320312,3400489,0.0,0.0,CONCOR
2024-08-06 00:00:00+05:30,977.471247564806,993.2543477573544,962.1306765406945,966.1624755859375,1774810,0.0,0.0,CONCOR
2024-08-07 00:00:00+05:30,984.305666457161,991.4351094810734,975.6520096873547,987.9441528320312,1618060,0.0,0.0,CONCOR
2024-08-08 00:00:00+05:30,992.2218181008558,996.8436760365909,976.4878745036171,981.2572021484375,1329610,0.0,0.0,CONCOR
2024-08-09 00:00:00+05:30,984.3549005823295,988.3375432709482,952.690325342767,964.4907836914062,3717978,0.0,0.0,CONCOR
2024-08-12 00:00:00+05:30,958.7872583176517,967.19507304039,939.8573560380468,963.8024291992188,3086835,0.0,0.0,CONCOR
2024-08-13 00:00:00+05:30,968.5226304347782,969.5551585228707,938.1364265722988,940.8406982421875,1767025,0.0,0.0,CONCOR
2024-08-14 00:00:00+05:30,945.0200547378972,946.9867978278824,926.5326816960833,935.5797119140625,1483608,0.0,0.0,CONCOR
2024-08-16 00:00:00+05:30,940.701779281241,966.312508350678,939.9137688726033,964.293212890625,1098849,1.6,0.0,CONCOR
2024-08-19 00:00:00+05:30,974.9807769599289,974.9807769599289,945.0851989215085,953.8026733398438,2316816,0.0,0.0,CONCOR
2024-08-20 00:00:00+05:30,957.3980430298295,968.1841124022237,949.5670578624013,964.9334716796875,937965,0.0,0.0,CONCOR
2024-08-21 00:00:00+05:30,964.3917116345609,977.5418723290352,958.6785609018493,974.3897705078125,1436705,0.0,0.0,CONCOR
2024-08-22 00:00:00+05:30,976.1628784769239,981.9745685022674,970.2527096869527,974.0450439453125,1419281,0.0,0.0,CONCOR
2024-08-23 00:00:00+05:30,974.0449798723565,984.4863134539461,971.139195172174,975.5225219726562,1843828,0.0,0.0,CONCOR
2024-08-26 00:00:00+05:30,977.1479026081033,986.2594127886728,974.8331105567131,977.9359130859375,1634061,0.0,0.0,CONCOR
2024-08-27 00:00:00+05:30,977.9358766409648,980.6939432712717,968.3810921347734,970.2034301757812,1151524,0.0,0.0,CONCOR
2024-08-28 00:00:00+05:30,970.2526759358216,972.124253369413,955.9697685235684,957.3980712890625,1354925,0.0,0.0,CONCOR
2024-08-29 00:00:00+05:30,959.4173400181724,959.4173400181724,936.8601731704402,948.58203125,1775884,0.0,0.0,CONCOR
2024-08-30 00:00:00+05:30,954.4430291810239,960.6486944446307,948.237363917417,950.650634765625,1763647,0.0,0.0,CONCOR
2024-09-02 00:00:00+05:30,954.4922134338757,958.5801040311751,943.9524009103889,947.6954956054688,1766518,0.0,0.0,CONCOR
2024-09-03 00:00:00+05:30,949.0746102646493,964.8350604610524,946.8582969557801,960.303955078125,1371843,0.0,0.0,CONCOR
2024-09-04 00:00:00+05:30,954.3443847227687,959.4173031359352,940.898788159222,950.6998291015625,2112938,0.0,0.0,CONCOR
2024-09-05 00:00:00+05:30,953.5071523250784,956.6100147308711,943.6568718258525,945.9224243164062,2366186,0.0,0.0,CONCOR
2024-09-06 00:00:00+05:30,947.8432694732024,947.8432694732024,925.2368630250212,928.5367431640625,2648249,0.0,0.0,CONCOR
2024-09-09 00:00:00+05:30,927.8964379175561,936.7616905091252,917.6028826064104,932.7723388671875,2189268,0.0,0.0,CONCOR
2024-09-10 00:00:00+05:30,939.2735277926101,939.2735277926101,921.9862967527646,925.2368774414062,1606961,0.0,0.0,CONCOR
2024-09-11 00:00:00+05:30,927.1084595101617,932.8216104644501,917.06116086843,923.0205688476562,1634827,0.0,0.0,CONCOR
2024-09-12 00:00:00+05:30,927.3546875110595,939.7167777517645,924.0548074073649,937.0571899414062,1274303,0.0,0.0,CONCOR
2024-09-13 00:00:00+05:30,940.997318180411,952.1281235237891,938.8795438691071,946.9567260742188,1726021,0.0,0.0,CONCOR
2024-09-16 00:00:00+05:30,950.5520904108029,951.4386397250079,936.121405093335,937.2542114257812,1006437,0.0,0.0,CONCOR
2024-09-17 00:00:00+05:30,939.2284064448577,942.4858339551861,927.9260662252212,932.9603271484375,779425,2.0,0.0,CONCOR
2024-09-18 00:00:00+05:30,932.812237879647,935.6254570375526,909.9607817096469,915.5872802734375,950529,0.0,0.0,CONCOR
2024-09-19 00:00:00+05:30,916.0808083856517,923.4840799262631,889.9225822754917,901.3236083984375,2683503,0.0,0.0,CONCOR
2024-09-20 00:00:00+05:30,894.3152481540453,894.3152481540453,870.6247780042693,881.48291015625,4834345,0.0,0.0,CONCOR
2024-09-23 00:00:00+05:30,886.4184405743033,887.2574539745405,865.0970411585687,876.0045166015625,3669159,0.0,0.0,CONCOR
2024-09-24 00:00:00+05:30,876.0044904584907,889.0836040298669,874.2277172682017,881.7296752929688,1574531,0.0,0.0,CONCOR
2024-09-25 00:00:00+05:30,881.4829203479876,882.4206801851882,873.6847830676649,877.8306274414062,1043855,0.0,0.0,CONCOR
2024-09-26 00:00:00+05:30,876.0044482471413,883.1116009138108,874.1289287073336,880.4464111328125,923418,0.0,0.0,CONCOR
2024-09-27 00:00:00+05:30,880.4957671574932,904.6797876679849,880.4957671574932,899.4974975585938,2453157,0.0,0.0,CONCOR
2024-09-30 00:00:00+05:30,899.4975404320528,912.0337596295087,894.3152500756541,906.4566040039062,2175799,0.0,0.0,CONCOR
2024-10-01 00:00:00+05:30,911.0959658457415,914.9950343038862,903.297828929452,909.812744140625,1205512,0.0,0.0,CONCOR
2024-10-03 00:00:00+05:30,893.0814151239153,905.3708591915203,874.0796828872363,879.0151977539062,1296415,0.0,0.0,CONCOR
2024-10-04 00:00:00+05:30,873.5860802848719,880.2983680611934,858.77953655123,869.68701171875,2388156,0.0,0.0,CONCOR
2024-10-07 00:00:00+05:30,874.47454998016,878.2748723361436,846.9343528681217,857.1015014648438,2135446,0.0,0.0,CONCOR
2024-10-08 00:00:00+05:30,858.7795611013105,882.6674643907365,856.2131175466375,880.19970703125,626929,0.0,0.0,CONCOR
2024-10-09 00:00:00+05:30,885.3820318247566,894.6114206079951,877.2384322226103,884.7897338867188,702284,0.0,0.0,CONCOR
2024-10-10 00:00:00+05:30,888.2939194906628,896.2400857474358,874.4744789578474,876.6460571289062,1131722,0.0,0.0,CONCOR
2024-10-11 00:00:00+05:30,879.9529236497443,887.5042249553734,871.2664298694217,882.371337890625,839159,0.0,0.0,CONCOR
2024-10-14 00:00:00+05:30,873.5860909275549,878.0280541017629,859.2730984773294,869.4402465820312,1415657,0.0,0.0,CONCOR
2024-10-15 00:00:00+05:30,872.9444587951375,878.4229282973774,864.2086218962925,877.4851684570312,761379,0.0,0.0,CONCOR
2024-10-16 00:00:00+05:30,873.5860621553983,878.4722335356938,870.1805451177389,874.375732421875,416589,0.0,0.0,CONCOR
2024-10-17 00:00:00+05:30,877.5345320312687,877.5345320312687,854.8311639359715,857.6937866210938,1052737,0.0,0.0,CONCOR
2024-10-18 00:00:00+05:30,852.906290145221,864.7021824230776,843.5288121394913,861.3460083007812,1432195,0.0,0.0,CONCOR
2024-10-21 00:00:00+05:30,861.7408316975935,864.6527973021813,834.2006366884785,839.2842407226562,1116638,0.0,0.0,CONCOR
2024-10-22 00:00:00+05:30,840.0246210782346,841.9494839046852,826.2051796033871,833.509765625,1475743,0.0,0.0,CONCOR
2024-10-23 00:00:00+05:30,835.0397648025063,840.7156068479336,806.4631219328886,809.3257446289062,1729635,0.0,0.0,CONCOR
2024-10-24 00:00:00+05:30,814.3598857267058,821.2696059692354,801.280772410489,803.3043212890625,921067,0.0,0.0,CONCOR
2024-10-25 00:00:00+05:30,807.4008747995401,809.2269911686975,770.4832001509883,785.04296875,1043417,0.0,0.0,CONCOR
2024-10-28 00:00:00+05:30,788.6459506377936,790.817589278409,768.7064580706652,770.6806640625,1753958,0.0,0.0,CONCOR
2024-10-29 00:00:00+05:30,776.7512737808125,801.5275317594059,772.3093108585005,798.5662231445312,1141795,0.0,0.0,CONCOR
2024-10-30 00:00:00+05:30,793.581428000911,833.3616648011658,790.9655810865293,824.6751708984375,2829127,0.0,0.0,CONCOR
2024-10-31 00:00:00+05:30,825.1687042306546,841.9987970936572,825.1687042306546,836.1748657226562,1876152,0.0,0.0,CONCOR
2024-11-01 00:00:00+05:30,836.1748367898317,840.0245621727764,829.1664303468064,834.2993774414062,181775,0.0,0.0,CONCOR
2024-11-04 00:00:00+05:30,834.299403248942,834.3487463455359,819.2954267575212,827.4390258789062,1332843,0.0,0.0,CONCOR
2024-11-05 00:00:00+05:30,819.887674521253,829.1664662186064,799.6027212365727,826.0570678710938,2040055,0.0,0.0,CONCOR
2024-11-06 00:00:00+05:30,828.1793755992334,849.7475509718439,821.3683411405233,847.3785400390625,1067959,0.0,0.0,CONCOR
2024-11-07 00:00:00+05:30,852.5114462201304,856.8053197487113,835.8787261568658,837.8035888671875,765172,0.0,0.0,CONCOR
2024-11-08 00:00:00+05:30,841.5052638210249,841.5052638210249,811.3986238837331,816.72900390625,1154194,0.0,0.0,CONCOR
