Date,Open,High,Low,Close,Volume
,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS
2024-12-02,412.3149618401182,417.24224396075476,410.7382255467658,415.5669860839844,6404844
2024-12-03,418.818968659149,419.3116968575715,413.25114603172295,415.9611511230469,7928558
2024-12-04,415.9611423453745,419.70586454486704,408.96439606067247,410.59039306640625,6836472
2024-12-05,412.0685773124277,415.1234980905726,406.00802661914753,412.31494140625,9500273
2024-12-06,413.8916866282527,415.36987122335364,410.344037585262,411.0831298828125,4252732
2024-12-09,411.9207684060802,414.8278767676295,406.5007582954739,407.97894287109375,6662023
2024-12-10,409.4571220091409,411.1324098687592,405.51529652650174,408.0281982421875,6035289
2024-12-11,409.94985177804136,413.5467615300955,409.5063843800347,410.88604736328125,5353413
2024-12-12,410.4425786525106,411.7729507685336,401.17929477690217,403.15020751953125,9409378
2024-12-13,403.1502339928903,405.268959315597,396.15348728235864,404.332763671875,9439175
2024-12-16,404.52985161074366,406.84568016211887,400.5880260164855,404.4805908203125,5434635
2024-12-17,404.48058856783405,404.9733167643724,396.1534700168388,397.0403747558594,5070262
2024-12-18,397.6316666222036,398.9127479424185,388.81181960814934,390.04364013671875,7176597
2024-12-19,385.264207865061,388.76256620317116,381.3716428913238,386.2496643066406,5745829
2024-12-20,387.2843560822971,387.9741875755537,374.9661513723004,376.4443359375,7923854
2024-12-23,380.3861842995493,382.94837704792195,376.8385351151674,377.38055419921875,5163415
2024-12-24,379.25290526007154,381.12526642361604,375.85306861735785,378.9079895019531,4242999
2024-12-26,380.7803442016887,384.623618119249,379.44997205652567,380.9774475097656,4190081
2024-12-27,381.8643507287004,382.8005463277258,374.029960406834,374.9661560058594,5909271
2024-12-30,374.96615379260663,376.7399632527988,370.23597518293263,372.4039611816406,22328728
2024-12-31,372.4039771747248,379.1050989122453,370.6301676383554,378.5630798339844,7686615
2025-01-01,377.971777809903,382.50488311616806,376.9370606532926,380.78033447265625,3584876
2025-01-02,382.7512627227487,388.22056382954105,378.4645213346528,387.235107421875,7538972
2025-01-03,387.28435561084274,393.4927187476266,383.83525829624233,387.9248962402344,7122319
2025-01-06,388.3190784016409,388.3190784016409,371.66487142746354,373.2416076660156,8774141
2025-01-07,375.015428985679,378.6616297729116,371.02434251008776,374.2763366699219,6542121
2025-01-08,374.5227044015884,376.4936172626913,370.5316178873524,374.818359375,7407778
2025-01-09,376.00088932542724,376.00088932542724,365.4072326891661,366.7868957519531,6247612
2025-01-10,365.99850360114567,367.77234317826327,359.39596371747945,363.14068603515625,4893721
2025-01-13,360.77560394358983,365.01305455024107,355.9961342578363,357.62213134765625,8661589
2025-01-14,359.6916013806756,368.5607093599251,357.7206884963979,363.8797912597656,5698113
2025-01-15,366.4912332001268,375.9023599684976,363.9290405170301,369.1519775390625,11117714
2025-01-16,372.9460028809102,375.951633002547,369.3490628049837,373.3401794433594,6923722
2025-01-17,374.47344088946164,383.6381735975222,373.044517046044,382.0121765136719,8380692
2025-01-20,383.93383037320933,385.31346335769535,377.08489616893957,381.4208984375,14597375
2025-01-21,382.3570909480645,383.98308802626514,375.45889600827985,376.0008850097656,20854879
2025-01-22,375.9516268637089,378.31671627352875,369.2012443246708,373.6850891113281,10653690
2025-01-23,372.00978053604945,382.55417574895205,370.72869928158093,380.1890563964844,5844752
2025-01-24,380.43543416451735,386.5452759217775,376.1487228500006,377.47906494140625,5351964
2025-01-27,375.3603423234058,377.42980680890827,367.3288785588004,370.2852478027344,6645109
2025-01-28,370.53159703556696,372.10833325046667,362.40158194103657,365.2593994140625,10866038
2025-01-29,367.0825232442682,379.40072872226375,365.40723526976325,373.93145751953125,6680927
2025-01-30,376.1487267484257,381.71654949490824,374.8676153608876,379.4499816894531,6300164
2025-01-31,379.5,396.95001220703125,374.6499938964844,395.8999938964844,10339434
2025-02-01,395.8999938964844,399.45001220703125,379.04998779296875,385.29998779296875,7015540
2025-02-03,384.0,384.1499938964844,366.5,374.0,7689700
2025-02-04,377.5,380.70001220703125,374.8999938964844,376.54998779296875,4649921
2025-02-05,378.0,385.1000061035156,377.8999938964844,382.8500061035156,5914200
2025-02-06,382.79998779296875,384.6499938964844,377.20001220703125,379.6000061035156,4652107
2025-02-07,379.5,383.0,376.0,378.25,3006598
2025-02-10,377.0,379.8500061035156,369.0,370.5,3380494
2025-02-11,370.0,370.5,357.5,359.0,6803431
2025-02-12,359.8999938964844,361.79998779296875,351.54998779296875,360.3500061035156,4565992
2025-02-13,362.0,367.54998779296875,358.6000061035156,361.6499938964844,3712240
2025-02-14,363.8999938964844,365.0,350.5,354.20001220703125,4464446
2025-02-17,354.20001220703125,362.0,349.25,360.1000061035156,6017586
2025-02-18,360.25,362.3500061035156,353.79998779296875,361.1000061035156,3843725
2025-02-19,360.0,365.29998779296875,358.0,362.29998779296875,3097726
2025-02-20,360.0,369.45001220703125,360.0,367.95001220703125,4624287
2025-02-21,367.54998779296875,371.20001220703125,365.29998779296875,369.95001220703125,5235241
2025-02-24,368.04998779296875,368.5,361.1499938964844,364.79998779296875,4533486
2025-02-25,364.0,365.3999938964844,358.70001220703125,361.1499938964844,4525493
2025-02-27,359.0,367.79998779296875,356.1499938964844,363.8500061035156,6196610
2025-02-28,366.79998779296875,375.75,365.29998779296875,369.3500061035156,21899478
2025-03-03,370.0,371.0,352.3999938964844,360.3500061035156,12675744
2025-03-04,356.1000061035156,366.5,352.6000061035156,363.8500061035156,5535218
2025-03-05,362.04998779296875,368.8999938964844,362.04998779296875,368.25,5730797
2025-03-06,370.04998779296875,384.1499938964844,368.1000061035156,382.6000061035156,11247215
2025-03-07,382.6000061035156,389.6000061035156,379.3999938964844,380.6499938964844,8321771
2025-03-10,380.70001220703125,386.6000061035156,374.04998779296875,375.1499938964844,5541001
2025-03-11,371.0,380.0,368.0,379.04998779296875,5340552
2025-03-12,379.54998779296875,382.8500061035156,373.79998779296875,380.70001220703125,3951912
2025-03-13,381.5,383.0,377.3500061035156,378.29998779296875,3918004
2025-03-17,380.20001220703125,387.04998779296875,379.04998779296875,385.75,5456361
2025-03-18,385.75,385.75,385.75,385.75,0
2025-03-19,390.04998779296875,398.04998779296875,388.79998779296875,395.8500061035156,5827114
2025-03-20,397.70001220703125,398.1000061035156,392.04998779296875,396.3999938964844,7025398
2025-03-21,396.3999938964844,411.1000061035156,395.1000061035156,405.3999938964844,16564019
2025-03-24,407.95001220703125,411.79998779296875,405.04998779296875,406.0,5260300
2025-03-25,408.0,408.25,397.1000061035156,398.29998779296875,5636291
2025-03-26,398.5,402.45001220703125,393.1499938964844,394.79998779296875,5025274
2025-03-27,393.25,399.6499938964844,392.04998779296875,396.8500061035156,7697174
2025-03-28,397.0,401.8999938964844,393.5,398.20001220703125,6923988
2025-04-01,397.79998779296875,402.54998779296875,395.04998779296875,397.6499938964844,4332950
2025-04-02,401.6000061035156,401.6000061035156,391.5,397.5,4197123
2025-04-03,395.0,400.0,393.20001220703125,397.04998779296875,4970602
2025-04-04,396.0,396.0,382.6000061035156,385.04998779296875,6718760
2025-04-07,358.8500061035156,379.3999938964844,356.0,377.5,10202400
2025-04-08,385.0,385.5,376.6499938964844,382.8500061035156,3577328
2025-04-09,382.29998779296875,382.70001220703125,373.1000061035156,374.6000061035156,5781453
2025-04-11,389.95001220703125,392.79998779296875,382.1499938964844,392.1000061035156,6185984
2025-04-15,399.0,399.0,393.5,395.25,4371156
2025-04-16,395.25,400.1000061035156,392.5,399.25,4992290
2025-04-17,396.8999938964844,399.54998779296875,388.29998779296875,398.8500061035156,8364450
2025-04-21,399.25,406.0,395.6499938964844,400.5,8987570
2025-04-22,403.5,405.79998779296875,394.29998779296875,398.6000061035156,7558174
2025-04-23,400.0,401.6000061035156,394.0,398.95001220703125,7429142
2025-04-24,398.8999938964844,401.29998779296875,396.8500061035156,399.8500061035156,5762303
2025-04-25,400.29998779296875,404.0,389.6499938964844,393.1499938964844,7337588
2025-04-28,393.1499938964844,398.79998779296875,391.54998779296875,397.1499938964844,3458518
2025-04-29,397.1499938964844,400.3500061035156,388.45001220703125,389.1000061035156,6274213
2025-04-30,389.1000061035156,390.3500061035156,383.1000061035156,385.29998779296875,4559122
2025-05-02,385.5,390.95001220703125,381.3999938964844,383.5,5045851
2025-05-05,385.95001220703125,387.8999938964844,381.75,385.6000061035156,6395704
2025-05-06,386.5,387.6499938964844,377.3999938964844,378.25,5982166
2025-05-07,370.29998779296875,387.29998779296875,370.29998779296875,383.29998779296875,9162368
2025-05-08,390.0,394.95001220703125,382.25,385.45001220703125,14258083
2025-05-09,379.1000061035156,383.25,377.04998779296875,382.3999938964844,3809943
2025-05-12,391.95001220703125,396.1000061035156,387.5,395.5,6743279
2025-05-13,395.5,399.6000061035156,394.04998779296875,395.1499938964844,6307140
2025-05-14,396.75,404.04998779296875,396.45001220703125,403.1000061035156,6822756
2025-05-15,403.75,406.3999938964844,399.6000061035156,404.6499938964844,10511989
2025-05-16,406.0,409.0,403.6000061035156,404.79998779296875,4702603
2025-05-19,405.95001220703125,407.45001220703125,401.04998779296875,402.70001220703125,5446656
2025-05-20,405.5,417.25,404.0,408.1000061035156,18755291
2025-05-21,411.6499938964844,413.54998779296875,404.25,405.3500061035156,7393102
2025-05-22,405.0,406.6499938964844,393.20001220703125,398.8500061035156,7936875
2025-05-23,400.20001220703125,403.0,399.0,401.5,4178408
2025-05-26,402.54998779296875,405.79998779296875,401.75,402.70001220703125,6067873
2025-05-27,402.5,403.54998779296875,398.29998779296875,399.95001220703125,6553758
2025-05-28,401.0,401.8500061035156,396.5,398.20001220703125,6002200
2025-05-29,400.0,401.20001220703125,397.0,398.20001220703125,7724668
2025-05-30,398.95001220703125,404.75,396.3500061035156,397.29998779296875,6565658
2025-06-02,398.95001220703125,401.3999938964844,395.5,399.70001220703125,6119571
2025-06-03,399.70001220703125,400.5,390.5,392.8500061035156,7360608
2025-06-04,392.8500061035156,395.0,389.6000061035156,394.6000061035156,3861957
2025-06-05,394.6000061035156,397.79998779296875,392.54998779296875,394.8999938964844,6097293
2025-06-06,397.8500061035156,400.6000061035156,396.04998779296875,398.95001220703125,7633919
2025-06-09,400.8999938964844,406.20001220703125,400.0,401.0,9626374
2025-06-10,403.0,404.5,398.8500061035156,399.54998779296875,6362912
2025-06-11,400.1000061035156,409.5,398.3999938964844,402.1000061035156,11946342
2025-06-12,402.0,402.3500061035156,391.5,392.70001220703125,11262656
2025-06-13,390.0,392.3500061035156,386.0,391.20001220703125,5253032
2025-06-16,391.0,394.6000061035156,386.20001220703125,394.3500061035156,3706240
2025-06-17,394.0,395.8500061035156,390.1000061035156,391.29998779296875,3248476
2025-06-18,391.29998779296875,393.3999938964844,388.1000061035156,390.3500061035156,4118145
2025-06-19,390.3500061035156,391.5,383.5,384.25,4416367
2025-06-20,384.20001220703125,391.79998779296875,384.1499938964844,389.04998779296875,6531957
2025-06-23,387.0,393.1000061035156,384.70001220703125,392.5,3359491
2025-06-24,394.45001220703125,395.3999938964844,390.70001220703125,392.6499938964844,4606984
2025-06-25,393.8500061035156,395.3999938964844,391.0,391.75,4672204
2025-06-26,392.0,394.70001220703125,390.6499938964844,394.1499938964844,5569101
2025-06-27,395.0,397.70001220703125,392.1000061035156,394.1499938964844,16253653
2025-06-30,395.5,397.3999938964844,390.79998779296875,391.95001220703125,4870935
2025-07-01,392.5,393.8999938964844,389.0,389.75,5997283
2025-07-02,390.0,391.70001220703125,385.45001220703125,386.8999938964844,7752338
2025-07-03,387.8999938964844,389.0,385.5,386.45001220703125,3851213
2025-07-04,387.70001220703125,387.8999938964844,383.3999938964844,386.1000061035156,3990767
2025-07-07,386.5,386.5,384.0,384.25,2810768
2025-07-08,384.95001220703125,385.5,382.29998779296875,382.8500061035156,5231160
2025-07-09,383.04998779296875,388.1499938964844,382.8500061035156,387.45001220703125,4497121
2025-07-10,388.04998779296875,388.8500061035156,382.54998779296875,384.04998779296875,4668066
2025-07-11,384.04998779296875,384.29998779296875,380.6000061035156,380.95001220703125,4677164
2025-07-14,382.0,385.8999938964844,381.5,383.8500061035156,5109504
2025-07-15,383.8999938964844,387.25,383.45001220703125,386.45001220703125,4586811
2025-07-16,386.6499938964844,388.0,384.95001220703125,386.45001220703125,5205724
2025-07-17,387.04998779296875,388.20001220703125,384.8999938964844,385.8999938964844,3749218
2025-07-18,387.0,389.25,384.1000061035156,388.5,5172481
2025-07-21,389.0,389.3999938964844,385.3999938964844,386.79998779296875,4396850
2025-07-22,386.79998779296875,391.75,385.5,389.1000061035156,5043629
2025-07-23,389.3999938964844,392.45001220703125,388.8500061035156,390.75,3670943
2025-07-24,390.1000061035156,390.75,383.8999938964844,385.54998779296875,4022204
2025-07-25,385.54998779296875,385.8999938964844,380.0,380.79998779296875,4616856
2025-07-28,381.20001220703125,383.8500061035156,377.0,378.3500061035156,4521716
2025-07-29,376.95001220703125,384.25,376.95001220703125,383.6499938964844,4872086
2025-07-30,384.0,384.04998779296875,379.04998779296875,379.8999938964844,5107774
2025-07-31,378.0,378.20001220703125,374.70001220703125,377.29998779296875,2766358
