Date,Open,High,Low,Close,Volume
,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
2024-11-06,256.19151968510164,258.9668420965301,253.03337001227374,257.48345947265625,19244545
2024-11-07,258.8711048087738,258.8711048087738,253.41613823776572,253.79896545410156,6766663
2024-11-08,254.51671922015237,255.04306282704255,248.48754111212864,251.2628631591797,7836093
2024-11-11,251.07150379749132,251.07150379749132,244.99448628484888,245.8557891845703,8450657
2024-11-12,249.63598831832667,251.8849669745603,244.42027372444133,245.13803100585938,22445400
2024-11-13,245.13802084613877,245.90364610462458,238.29540755466834,241.6927947998047,17483332
2024-11-14,241.692802865124,243.3675698415761,238.29541550661642,240.01803588867188,12454540
2024-11-18,240.3051472587198,241.2621569816095,236.47710836716115,239.87448120117188,14636541
2024-11-19,245.12004852294922,250.41463558666874,242.2766619444592,243.15908813476562,17397559
2024-11-21,243.15909406837326,243.15909406837326,236.09963949083445,237.42327880859375,16189440
2024-11-22,240.02155158279413,242.12957799004303,238.74692435380956,240.80593872070312,9637581
2024-11-25,243.64932186839528,255.41508389020913,243.1100547835408,252.86582946777344,31973671
2024-11-26,251.93440265964895,253.20901496759674,247.62028074656013,249.28709411621094,9242451
2024-11-27,250.02245376085943,250.51269386627288,245.65931981486787,249.33612060546875,11689970
2024-11-28,250.02244711894758,252.37559357804392,246.2966194245948,247.277099609375,14202863
2024-11-29,248.84588365431617,253.60120376053854,247.32613631608268,251.6892852783203,11476347
2024-12-02,250.51268689425478,253.25801943941218,247.76733938815707,252.5226593017578,13677959
2024-12-03,255.31702512703504,259.53310772601174,253.79729286298087,257.2289733886719,15345326
2024-12-04,258.699712772155,259.14091091928935,254.92485792996948,255.6112060546875,10713838
2024-12-05,255.61119871134588,258.111411238925,251.88535601858612,256.199462890625,12896743
2024-12-06,255.7092218375673,257.86629022646497,254.48362159884834,254.97386169433594,8783386
2024-12-09,254.9738597030017,256.248501894443,252.66975520970968,253.8463134765625,6800856
2024-12-10,252.6207208774722,253.69925509607333,249.5322141911137,251.88536071777344,11318782
2024-12-11,252.47364320765666,253.65023137776478,250.65974891285668,251.59121704101562,5353032
2024-12-12,252.9638973030954,253.55219142073477,248.64979031020968,249.09100341796875,7123877
2024-12-13,248.06149385015286,251.7873066902168,244.6298131051903,249.28709411621094,11143128
2024-12-16,249.04197166822254,251.2970641673319,246.29662410646347,246.88491821289062,7283872
2024-12-17,246.83589572856278,247.5222288913299,241.68837456639812,242.57080078125,10066884
2024-12-18,242.57079217374456,242.66884617677798,238.6488714274532,239.3842315673828,8430930
2024-12-19,235.3152408327078,239.18813451255807,233.8935475781982,237.12913513183594,9518542
2024-12-20,236.78596971436139,239.38423627550503,230.7069954302388,232.47186279296875,15556528
2024-12-23,233.59941183182374,237.57035970509853,232.22674551162692,236.14866638183594,7722901
2024-12-24,236.29572344573157,238.50180385134524,233.94257699745307,234.28573608398438,3577400
2024-12-26,235.31524372398542,237.27620408835196,234.33476354180215,235.56036376953125,6330006
2024-12-27,235.31525148533268,236.2957316998549,231.68747768378864,232.2757568359375,6487888
2024-12-30,231.44234513930596,232.37379830064376,226.63798337087212,228.10870361328125,19401112
2024-12-31,228.10870467951813,235.2171858843891,227.8145725984134,234.5798797607422,12004845
2025-01-01,233.16799690625777,234.5700913896138,231.7365041743471,232.3247833251953,9418453
2025-01-02,232.42283383759954,241.962901971362,232.3738068355305,241.2667694091797,19745810
2025-01-03,243.60030198023537,257.62117179112204,243.14928946769064,253.83653259277344,49760410
2025-01-06,254.05220920707114,254.43461084598997,246.5417422764985,249.3949432373047,19265884
2025-01-07,254.09142986141575,262.1803912572397,253.01289569092984,258.3467102050781,52956766
2025-01-08,261.24897295049834,268.1613467010972,260.5626248110296,266.03369140625,42237794
2025-01-09,266.7200103188204,267.26907680147633,256.6014481295116,258.0427551269531,14706472
2025-01-10,258.8467761557248,261.2979766875025,253.42472177630782,257.8858947753906,13053552
2025-01-13,260.8371384409462,263.3569796592203,249.6400566943129,250.73818969726562,20416370
2025-01-14,252.49325358346886,256.8858157079089,251.8069353877598,255.28762817382812,8470150
2025-01-15,255.80727288610703,259.3075943087061,252.65993988755957,253.14036560058594,9344731
2025-01-16,254.92483547432585,260.4449434299821,254.92483547432585,258.0427551269531,14195450
2025-01-17,256.88580608098533,261.78820696039344,256.19945798911607,261.3666076660156,12148143
2025-01-20,262.8667575819722,265.1904909566728,259.8370772396008,264.1021423339844,9676264
2025-01-21,262.81771381942855,264.09235607222064,259.6409674475787,260.61163330078125,8989218
2025-01-22,260.80773081194906,261.1901324489506,256.6014624143365,258.8957824707031,7919682
2025-01-23,257.8663016777302,258.68008710675036,256.0720360141939,257.9153137207031,5026675
2025-01-24,257.8564833961161,260.4547799157481,250.7578161807046,251.50299072265625,6306281
2025-01-27,250.02245435657963,251.43434825728494,244.63961260037576,245.88482666015625,6944911
2025-01-28,245.12004669184682,247.4731931557124,241.89427346019585,243.8258056640625,8029472
2025-01-29,244.0415210052903,247.081015674552,242.1786145698982,246.4927215576172,5651586
2025-01-30,247.08100983321725,254.33655731219744,246.04170321735182,251.70887756347656,12588155
2025-01-31,251.99322162668585,258.3467140680402,250.22835430356503,257.48388671875,8850307
2025-02-01,254.48361966883613,257.3760481790289,248.79684657306126,252.5226593017578,10921673
2025-02-03,250.61074751004926,251.34610766710819,240.07058525887172,244.1395721435547,25719512
2025-02-04,247.47320156433437,252.4736566711292,247.0810154606779,249.14002990722656,8402532
2025-02-05,253.94436656458373,257.86628728372784,252.71876633985116,256.5426330566406,11590755
2025-02-06,257.5231151114974,257.81727712070335,249.33611452723719,251.14999389648438,12327998
2025-02-07,252.9499969482422,253.85000610351562,247.5,248.89999389648438,10098454
2025-02-10,248.9499969482422,249.60000610351562,241.8000030517578,242.4499969482422,7582536
2025-02-11,242.4499969482422,242.4499969482422,236.8000030517578,238.9499969482422,6711630
2025-02-12,239.0,241.25,234.14999389648438,237.39999389648438,5985956
2025-02-13,238.5,239.4499969482422,234.1999969482422,234.9499969482422,10079210
2025-02-14,235.0,237.9499969482422,226.75,230.5,8065352
2025-02-17,230.1999969482422,234.3000030517578,225.0500030517578,233.64999389648438,6692422
2025-02-18,232.1999969482422,237.14999389648438,229.5500030517578,236.60000610351562,6170974
2025-02-19,236.0,238.8000030517578,234.5,238.3000030517578,6168581
2025-02-20,236.8000030517578,242.64999389648438,236.5,241.89999389648438,8929816
2025-02-21,241.89999389648438,243.0500030517578,238.10000610351562,239.89999389648438,5697387
2025-02-24,236.3000030517578,237.9499969482422,234.0,234.35000610351562,6883143
2025-02-25,235.0,236.6999969482422,232.5500030517578,233.0,5519036
2025-02-27,233.5,233.85000610351562,228.5,231.0,9664032
2025-02-28,230.0,230.5,223.14999389648438,225.25,17237276
2025-03-03,224.75,226.0,218.36000061035156,225.1300048828125,11928529
2025-03-04,220.10000610351562,227.75,215.47999572753906,226.75999450683594,12428265
2025-03-05,227.1199951171875,231.25,226.75999450683594,228.94000244140625,7466729
2025-03-06,231.49000549316406,233.57000732421875,226.7100067138672,232.60000610351562,10439208
2025-03-07,232.60000610351562,236.47000122070312,231.1699981689453,232.88999938964844,9079049
2025-03-10,232.88999938964844,235.0,222.47999572753906,223.19000244140625,16489167
2025-03-11,220.89999389648438,227.25999450683594,220.10000610351562,226.72000122070312,10941588
2025-03-12,227.10000610351562,228.83999633789062,222.36000061035156,224.39999389648438,6994310
2025-03-13,228.14999389648438,230.39999389648438,224.8699951171875,225.42999267578125,16105085
2025-03-17,226.52000427246094,230.4499969482422,226.24000549316406,229.74000549316406,8788971
2025-03-18,229.74000549316406,229.74000549316406,229.74000549316406,229.74000549316406,0
2025-03-19,232.5,235.13999938964844,231.60000610351562,232.57000732421875,8626593
2025-03-20,233.47999572753906,237.0399932861328,232.00999450683594,235.58999633789062,18955995
2025-03-21,235.8000030517578,248.0,235.8000030517578,242.4199981689453,29285333
2025-03-24,244.19000244140625,246.39999389648438,242.75,243.8300018310547,10566066
2025-03-25,244.00999450683594,245.3699951171875,240.5500030517578,242.25,8915800
2025-03-26,243.35000610351562,244.5,239.3699951171875,239.72000122070312,7543985
2025-03-27,238.8699951171875,243.39999389648438,238.64999389648438,242.1699981689453,9935664
2025-03-28,243.44000244140625,254.89999389648438,243.25999450683594,246.3800048828125,32905564
2025-04-01,247.0,252.1999969482422,246.6999969482422,248.07000732421875,11258957
2025-04-02,250.0500030517578,251.5,248.0,250.63999938964844,15337906
2025-04-03,248.0,249.6199951171875,242.50999450683594,243.30999755859375,11141370
2025-04-04,240.55999755859375,241.2100067138672,224.1999969482422,226.00999450683594,38336194
2025-04-07,208.0,220.8000030517578,205.0,219.83999633789062,27024128
2025-04-08,223.0,227.24000549316406,219.17999267578125,226.66000366210938,11309092
2025-04-09,222.0,224.05999755859375,220.25999450683594,221.94000244140625,16889575
2025-04-11,228.3000030517578,231.39999389648438,225.25,230.3699951171875,13886447
2025-04-15,234.0,234.0,230.10000610351562,232.69000244140625,12102239
2025-04-16,232.69000244140625,242.0,231.72000122070312,241.22000122070312,18748952
2025-04-17,241.0,244.61000061035156,239.25999450683594,243.49000549316406,12891813
2025-04-21,244.00999450683594,250.5500030517578,241.75,249.77999877929688,11698653
2025-04-22,248.97000122070312,250.60000610351562,247.25999450683594,247.77999877929688,9896443
2025-04-23,248.74000549316406,252.75,244.9199981689453,252.1699981689453,16555874
2025-04-24,250.0,251.3699951171875,248.0,249.3699951171875,6538518
2025-04-25,249.0,250.67999267578125,244.39999389648438,246.3300018310547,15616265
2025-04-28,246.0,251.9499969482422,244.3800048828125,250.60000610351562,7669983
2025-04-29,251.24000549316406,252.10000610351562,245.10000610351562,245.67999267578125,8030552
2025-04-30,245.5,247.44000244140625,242.22000122070312,244.4499969482422,9822483
2025-05-02,241.0,246.27000427246094,239.0,242.74000549316406,10203190
2025-05-05,240.0,241.14999389648438,234.5,239.1999969482422,20086323
2025-05-06,241.1300048828125,242.99000549316406,236.0,237.0,11350559
2025-05-07,232.3000030517578,240.08999633789062,232.07000732421875,238.6699981689453,16689539
2025-05-08,237.66000366210938,239.33999633789062,231.39999389648438,233.22000122070312,15026122
2025-05-09,229.10000610351562,235.3000030517578,228.4499969482422,234.9600067138672,11184507
2025-05-12,239.0,244.60000610351562,238.11000061035156,244.02000427246094,11374237
2025-05-13,244.14999389648438,245.2899932861328,240.2899932861328,241.16000366210938,9336026
2025-05-14,241.16000366210938,246.89999389648438,241.16000366210938,246.00999450683594,8234859
2025-05-15,244.9499969482422,248.9199981689453,242.3000030517578,247.61000061035156,16812750
2025-05-16,247.05999755859375,249.38999938964844,246.1999969482422,247.27000427246094,8030229
2025-05-19,248.0,249.4499969482422,244.91000366210938,246.5800018310547,8043270
2025-05-20,246.7899932861328,252.6999969482422,246.7899932861328,249.25999450683594,13183059
2025-05-21,251.5,251.9499969482422,247.75999450683594,248.67999267578125,7158307
2025-05-22,248.67999267578125,250.47999572753906,239.61000061035156,241.6699981689453,18502235
2025-05-23,242.5,244.67999267578125,240.14999389648438,244.24000549316406,8725218
2025-05-26,245.3000030517578,247.1300048828125,244.80999755859375,245.94000244140625,7159571
2025-05-27,246.85000610351562,246.85000610351562,242.9199981689453,244.5399932861328,9712093
2025-05-28,244.63999938964844,245.33999633789062,241.3000030517578,242.6699981689453,7385958
2025-05-29,243.60000610351562,244.60000610351562,241.35000610351562,243.0399932861328,12938112
2025-05-30,243.0399932861328,245.19000244140625,238.88999938964844,239.39999389648438,10108840
2025-06-02,239.0,240.08999633789062,237.66000366210938,238.30999755859375,6278145
2025-06-03,240.5,241.0500030517578,236.60000610351562,237.27000427246094,9515918
2025-06-04,238.0,238.5,235.5,238.0500030517578,6733580
2025-06-05,238.0500030517578,239.6199951171875,236.22000122070312,237.77000427246094,8941808
2025-06-06,237.7899932861328,240.47000122070312,237.50999450683594,240.05999755859375,5985346
2025-06-09,241.77999877929688,244.1199951171875,240.5,242.8000030517578,7719525
2025-06-10,244.25,245.0,242.58999633789062,244.67999267578125,7659657
2025-06-11,244.5,250.39999389648438,243.5500030517578,247.32000732421875,20842417
2025-06-12,251.5,255.1999969482422,246.75,247.8800048828125,35613271
2025-06-13,255.5500030517578,255.9499969482422,249.1199951171875,251.50999450683594,39320377
2025-06-16,253.99000549316406,257.5,252.19000244140625,256.7900085449219,41444122
2025-06-17,256.94000244140625,257.0899963378906,251.5500030517578,252.30999755859375,18781097
2025-06-18,254.02999877929688,255.88999938964844,249.77000427246094,250.36000061035156,12691905
2025-06-19,250.5,253.0,248.1999969482422,251.55999755859375,10790997
2025-06-20,252.25999450683594,253.25,249.35000610351562,251.88999938964844,15907673
2025-06-23,253.00999450683594,255.49000549316406,250.3300018310547,251.3800048828125,16776881
2025-06-24,247.5,248.0,243.49000549316406,243.9199981689453,22215004
2025-06-25,244.0,245.3000030517578,241.5,241.91000366210938,13056178
2025-06-26,242.0,245.3699951171875,241.5399932861328,244.72999572753906,15769123
2025-06-27,245.00999450683594,246.22000122070312,242.0,242.8300018310547,21691960
2025-06-30,244.0,245.6999969482422,243.0,244.2100067138672,8783448
2025-07-01,245.3000030517578,245.3000030517578,241.3000030517578,243.3699951171875,8470489
2025-07-02,242.89999389648438,243.75,240.1999969482422,241.07000732421875,10419419
2025-07-03,242.0,246.1999969482422,241.8000030517578,244.0500030517578,13891239
2025-07-04,245.1999969482422,245.4499969482422,242.50999450683594,245.24000549316406,7717259
2025-07-07,245.5,245.5,240.8300018310547,241.52000427246094,9222263
2025-07-08,242.41000366210938,243.6999969482422,240.64999389648438,243.24000549316406,7537067
2025-07-09,243.35000610351562,244.58999633789062,242.27000427246094,243.35000610351562,9590680
2025-07-10,243.50999450683594,244.69000244140625,242.3300018310547,243.08999633789062,8012201
2025-07-11,243.0500030517578,243.08999633789062,240.8000030517578,241.75999450683594,5608382
2025-07-14,242.89999389648438,244.88999938964844,241.13999938964844,244.22000122070312,7568906
2025-07-15,244.47999572753906,245.3699951171875,242.6999969482422,243.6699981689453,7843083
2025-07-16,244.0,244.14999389648438,242.3000030517578,242.85000610351562,5656962
2025-07-17,243.0,244.55999755859375,242.82000732421875,243.8699951171875,7006298
2025-07-18,244.74000549316406,247.35000610351562,243.4600067138672,246.30999755859375,10293817
2025-07-21,246.0,246.3000030517578,244.42999267578125,245.0399932861328,5424455
2025-07-22,245.0399932861328,246.8699951171875,244.07000732421875,246.41000366210938,5869862
2025-07-23,246.0,247.1999969482422,244.25999450683594,245.5500030517578,7357753
2025-07-24,245.55999755859375,246.1999969482422,243.75999450683594,244.8300018310547,4590999
2025-07-25,244.0,244.8000030517578,239.25,240.2899932861328,7427827
2025-07-28,240.2899932861328,241.55999755859375,237.8000030517578,240.02000427246094,6865890
2025-07-29,240.02000427246094,242.50999450683594,239.82000732421875,241.44000244140625,6157824
2025-07-30,242.5399932861328,243.7100067138672,240.10000610351562,241.80999755859375,8767763
2025-07-31,240.1999969482422,242.02000427246094,239.66000366210938,241.82000732421875,4942048
